Fecha,Hora,Magnitud,Latitud,Longitud,Profundidad,Referencia de localizacion,Fecha UTC,Hora UTC,Estatus,Mes,Mes_nombre
21/12/2015,06:37:08,3.9,15.1557,-93.5428,66.3,"69 km al SUROESTE de PIJIJIAPAN, CHIS",21/12/2015,12:37:08,revisado,12,diciembre
22/03/2023,09:58:09,3.5,19.4002,-104.303,32.4,"26 km al SURESTE de CASIMIRO CASTILLO, JAL",22/03/2023,15:58:09,revisado,3,marzo
16/08/2014,21:11:33,3.8,16.1538,-98.3,3,"34 km al SUROESTE de PINOTEPA NACIONAL, OAX",17/08/2014,02:11:33,revisado,8,agosto
20/05/1998,19:36:45,4.5,16.05,-94.38,57,"55 km al SUROESTE de ARRIAGA , CHIS",21/05/1998,00:36:45,revisado,5,mayo
30/10/2017,22:00:16,4,16.7058,-94.8533,22.9,"26 km al NORTE de UNION HIDALGO, OAX",31/10/2017,04:00:16,revisado,10,octubre
28/01/2022,06:53:16,3.5,17.0065,-99.8095,10.8,"18 km al NORESTE de ACAPULCO, GRO",28/01/2022,12:53:16,revisado,1,enero
09/05/2018,02:07:32,3.6,16.1855,-97.583,15,"25 km al NOROESTE de RIO GRANDE, OAX",09/05/2018,07:07:32,revisado,5,mayo
09/05/2019,08:52:07,3.7,18.0498,-103.33,5,"82 km al SUR de COALCOMAN, MICH",09/05/2019,13:52:07,revisado,5,mayo
15/02/2022,08:53:15,3.3,18.1132,-103.311,7.2,"75 km al SUR de COALCOMAN, MICH",15/02/2022,14:53:15,revisado,2,febrero
28/02/2018,05:15:14,3.1,16.3143,-98.2378,20.5,"20 km al OESTE de PINOTEPA NACIONAL, OAX",28/02/2018,11:15:14,revisado,2,febrero
24/08/2019,17:22:42,3.8,15.217,-94.6312,17.2,"123 km al SURESTE de SALINA CRUZ, OAX",24/08/2019,22:22:42,revisado,8,agosto
07/03/2023,13:57:17,3.5,18.584,-104.191,4.7,"46 km al SUROESTE de CD DE ARMERIA, COL",07/03/2023,19:57:17,revisado,3,marzo
12/05/2024,11:05:43,3.1,17.16,-100.24,30.1,"21 km al SURESTE de ATOYAC DE ALVAREZ, GRO ",12/05/2024,17:05:43,verificado,5,mayo
18/11/2020,00:00:41,3.4,19.8812,-105.231,55.2,"81 km al SUR de PUERTO VALLARTA, JAL",18/11/2020,06:00:41,revisado,11,noviembre
30/05/2024,19:54:49,3.4,31.4,-115.54,10,"79 km al NOROESTE de SAN FELIPE, BC ",31/05/2024,01:54:49,verificado,5,mayo
13/11/2014,07:21:33,3.5,27.8122,-105.762,2,"51 km al SUROESTE de DELICIAS, CHIH",13/11/2014,13:21:33,revisado,11,noviembre
26/05/1989,01:46:55,4.3,14.59,-92.86,34,"73 km al SUROESTE de TAPACHULA, CHIS",26/05/1989,07:46:55,revisado,5,mayo
02/03/2018,01:08:27,3.1,16.19,-97.5543,38.3,"24 km al NOROESTE de RIO GRANDE, OAX",02/03/2018,07:08:27,revisado,3,marzo
28/08/1991,20:27:57,4,19.62,-102.23,70,"19 km al OESTE de PARACHO, MICH",29/08/1991,02:27:57,revisado,8,agosto
12/04/2018,09:28:46,3.8,16.7065,-94.8462,10.5,"26 km al NORTE de UNION HIDALGO, OAX",12/04/2018,14:28:46,revisado,4,abril
26/09/2012,11:25:19,3.8,16.0498,-92.2912,178.6,"28 km al SUROESTE de COMITAN, CHIS",26/09/2012,16:25:19,revisado,9,septiembre
15/08/2019,11:00:46,3.5,16.5657,-98.453,6.1,"14 km al SUROESTE de OMETEPEC, GRO",15/08/2019,16:00:46,revisado,8,agosto
06/08/2022,16:24:00,3.4,27.4603,-111.467,10,"76 km al SUROESTE de H GUAYMAS, SON",06/08/2022,21:24:00,revisado,8,agosto
24/03/1998,01:15:01,4.3,15.28,-95.94,3,"58 km al SURESTE de CRUCECITA, OAX",24/03/1998,07:15:01,revisado,3,marzo
19/06/2024,12:45:44,3.1,31.4,-115.54,17.1,"79 km al NOROESTE de SAN FELIPE, BC ",19/06/2024,18:45:44,verificado,6,junio
02/11/2022,11:59:46,3.3,18.8562,-104.746,17.1,"46 km al SUROESTE de CIHUATLAN, JAL",02/11/2022,17:59:46,revisado,11,noviembre
05/07/2018,04:17:10,3.7,15.8938,-98.7867,16,"93 km al SUROESTE de PINOTEPA NACIONAL, OAX",05/07/2018,09:17:10,revisado,7,julio
16/02/2018,18:55:39,3.4,16.4113,-97.9335,15.3,"15 km al NORESTE de PINOTEPA NACIONAL, OAX",17/02/2018,00:55:39,revisado,2,febrero
18/10/2015,16:00:12,4,16.4772,-99.7642,10,"46 km al SURESTE de ACAPULCO, GRO",18/10/2015,21:00:12,revisado,10,octubre
22/11/2018,14:21:16,3.2,16.2353,-98.1015,9.2,"13 km al SUROESTE de PINOTEPA NACIONAL, OAX",22/11/2018,20:21:16,revisado,11,noviembre
06/08/2024,20:58:55,3.5,16.51,-94.38,123.5,"48 km al ESTE de UNION HIDALGO, OAX ",07/08/2024,02:58:55,verificado,8,agosto
10/08/2020,16:27:16,3.5,17.4415,-101.189,38.8,"14 km al SURESTE de PETATLAN, GRO",10/08/2020,21:27:16,revisado,8,agosto
01/10/2021,13:17:42,4.3,16.9612,-100.111,5,"6 km al SUROESTE de COYUCA DE BENITEZ, GRO",01/10/2021,18:17:42,revisado,10,octubre
19/11/2017,22:47:33,3.4,16.8583,-95.5828,15.6,"58 km al OESTE de MATIAS ROMERO, OAX",20/11/2017,04:47:33,revisado,11,noviembre
03/02/2020,18:14:53,3.6,19.4617,-102.136,24.2,"5 km al NORTE de NVO S J PARANGARICUTIRO, MICH",04/02/2020,00:14:53,revisado,2,febrero
21/04/2021,00:20:15,3.8,16.0985,-93.7797,107.4,"3 km al NOROESTE de TONALA, CHIS",21/04/2021,05:20:15,revisado,4,abril
18/04/2016,08:41:21,3.3,19.6768,-105.339,39.4,"95 km al NOROESTE de CIHUATLAN, JAL",18/04/2016,13:41:21,revisado,4,abril
23/11/2020,20:30:21,4,16.2792,-95.673,71.6,"47 km al OESTE de TEHUANTEPEC, OAX",24/11/2020,02:30:21,revisado,11,noviembre
01/06/2021,21:54:57,3.4,27.3783,-111.415,10,"79 km al SUROESTE de H GUAYMAS, SON",02/06/2021,02:54:57,revisado,6,junio
14/11/2017,21:41:39,3.8,16.3508,-95.5245,7,"31 km al OESTE de TEHUANTEPEC, OAX",15/11/2017,03:41:39,revisado,11,noviembre
09/03/2019,08:00:49,5.1,17.26,-100.674,10,"6 km al NOROESTE de TECPAN, GRO",09/03/2019,14:00:49,revisado,3,marzo
30/01/2020,17:02:21,3.7,19.4633,-102.056,30.2,"4 km al NORTE de URUAPAN, MICH",30/01/2020,23:02:21,revisado,1,enero
25/10/2019,03:20:16,3.8,15.9327,-93.846,87.3,"20 km al SUROESTE de TONALA, CHIS",25/10/2019,08:20:16,revisado,10,octubre
21/10/2018,09:10:49,3.8,17.3327,-95.8905,56.3,"75 km al NORESTE de TLACOLULA, OAX",21/10/2018,14:10:49,revisado,10,octubre
17/01/2024,16:04:59,3.2,17.6338,-100.041,61.6,"55 km al OESTE de ZUMPANGO DEL RIO, GRO",17/01/2024,22:04:59,revisado,1,enero
21/08/2019,17:38:18,3.9,15.2137,-94.6525,18.4,"122 km al SURESTE de SALINA CRUZ, OAX",21/08/2019,22:38:18,revisado,8,agosto
16/12/2018,01:47:11,3.4,19.4708,-104.043,8.6,"39 km al NOROESTE de COQUIMATLAN, COL",16/12/2018,07:47:11,revisado,12,diciembre
28/02/2021,09:58:01,3.9,16.0873,-97.5892,10,"19 km al NOROESTE de RIO GRANDE, OAX",28/02/2021,15:58:01,revisado,2,febrero
11/10/2011,06:45:53,3.7,17.71,-101.15,18,"23 km al NORESTE de PETATLAN, GRO",11/10/2011,11:45:53,revisado,10,octubre
09/03/2024,02:16:52,3.4,16.54,-98.5545,24.5,"22 km al SUROESTE de OMETEPEC, GRO",09/03/2024,08:16:52,revisado,3,marzo
04/08/2020,04:05:55,3.4,16.876,-99.2412,25.9,"18 km al NORESTE de SAN MARCOS, GRO",04/08/2020,09:05:55,revisado,8,agosto
05/05/2011,06:35:58,3.8,16.21,-98.34,3,"34 km al SUROESTE de PINOTEPA NACIONAL, OAX",05/05/2011,11:35:58,revisado,5,mayo
27/09/2024,15:03:51,1.8,23.01,-109.74,12.5,"6 km al SUROESTE de SAN JOSE DEL CABO, BCS ",27/09/2024,21:03:51,verificado,9,septiembre
19/05/1994,02:20:38,4.6,13.89,-93.07,70,"132 km al SUROESTE de CD HIDALGO, CHIS",19/05/1994,08:20:38,revisado,5,mayo
11/06/2011,02:30:25,4,15.18,-93.02,96,"32 km al SUROESTE de MAPASTEPEC, CHIS",11/06/2011,07:30:25,revisado,6,junio
14/09/1995,08:41:11,4.1,15.38,-99.04,20,"150 km al SUROESTE de PINOTEPA NACIONAL, OAX",14/09/1995,14:41:11,revisado,9,septiembre
19/11/2009,14:20:19,3.7,17.09,-99.56,20,"37 km al NOROESTE de SAN MARCOS, GRO",19/11/2009,20:20:19,revisado,11,noviembre
15/10/2024,01:32:58,3.1,17.19,-100.94,17,"33 km al OESTE de TECPAN, GRO ",15/10/2024,07:32:58,verificado,10,octubre
02/05/2021,02:55:49,3.7,15.489,-94.985,23.3,"80 km al SURESTE de SALINA CRUZ, OAX",02/05/2021,07:55:49,revisado,5,mayo
21/10/2024,04:20:00,1.4,23.005,-109.726,10.4,"6 km al SUROESTE de SAN JOSE DEL CABO, BCS ",21/10/2024,10:20:00,verificado,10,octubre
21/07/2010,05:15:05,3.4,18.05,-100.54,51,"37 km al SURESTE de CD ALTAMIRANO, GRO",21/07/2010,10:15:05,revisado,7,julio
16/12/2024,01:06:07,2.7,23.027,-109.761,9.1,"7 km al SUROESTE de SAN JOSE DEL CABO, BCS ",16/12/2024,07:06:07,verificado,12,diciembre
25/02/2021,04:05:33,4,16.4052,-98.4742,25.2,"32 km al SUR de OMETEPEC, GRO",25/02/2021,10:05:33,revisado,2,febrero
26/12/2018,23:46:50,3.8,15.7192,-95.1478,29.3,"51 km al SUR de SALINA CRUZ, OAX",27/12/2018,05:46:50,revisado,12,diciembre
14/03/2015,15:29:07,3.9,17.1773,-93.9812,172.8,"60 km al NOROESTE de CINTALAPA, CHIS",14/03/2015,21:29:07,revisado,3,marzo
16/12/2024,20:23:21,1.5,23.018,-109.751,7.9,"7 km al SUROESTE de SAN JOSE DEL CABO, BCS ",17/12/2024,02:23:21,verificado,12,diciembre
09/09/2017,16:43:20,4,15.108,-94.4178,20,"129 km al SUROESTE de TONALA, CHIS",09/09/2017,21:43:20,revisado,9,septiembre
26/04/2021,08:08:03,3.5,16.271,-98.1282,13.1,"11 km al SUROESTE de PINOTEPA NACIONAL, OAX",26/04/2021,13:08:03,revisado,4,abril
23/10/2016,18:37:30,3.6,18.8143,-104.674,9.3,"46 km al SUROESTE de MANZANILLO, COL",23/10/2016,23:37:30,revisado,10,octubre
14/04/2020,00:10:35,3.7,16.3808,-97.8822,3.7,"19 km al ESTE de PINOTEPA NACIONAL, OAX",14/04/2020,05:10:35,revisado,4,abril
10/06/2014,09:24:05,3.1,16.2853,-97.0695,5,"47 km al NORTE de PUERTO ESCONDIDO, OAX",10/06/2014,14:24:05,revisado,6,junio
23/01/2019,03:32:58,3.7,18.1935,-94.6823,10,"21 km al NORTE de OTEAPAN, VER",23/01/2019,09:32:58,revisado,1,enero
19/11/2018,09:34:00,3.8,16.9107,-100.636,5,"34 km al SUR de TECPAN, GRO",19/11/2018,15:34:00,revisado,11,noviembre
12/11/2022,10:58:51,3.3,17.0712,-93.5933,142.3,"41 km al NOROESTE de OCOZOCOAUTLA, CHIS",12/11/2022,16:58:51,revisado,11,noviembre
11/12/2021,02:20:10,2.9,31.3957,-115.544,9.9,"79 km al NOROESTE de SAN FELIPE, BC",11/12/2021,08:20:10,revisado,12,diciembre
02/12/2018,12:46:40,3.6,17.0097,-95.676,30,"69 km al OESTE de MATIAS ROMERO, OAX",02/12/2018,18:46:40,revisado,12,diciembre
25/07/2018,01:40:19,3.4,17.0743,-94.9092,107.7,"26 km al NORESTE de MATIAS ROMERO, OAX",25/07/2018,06:40:19,revisado,7,julio
10/01/2022,03:39:14,3.6,15.7917,-95.7738,23.1,"39 km al ESTE de CRUCECITA, OAX",10/01/2022,09:39:14,revisado,1,enero
19/03/2023,11:19:21,3.2,19.1227,-102.307,10.3,"6 km al NORESTE de APATZINGAN, MICH",19/03/2023,17:19:21,revisado,3,marzo
14/09/2022,17:59:06,3.8,17.0222,-95.034,9.8,"17 km al NORTE de MATIAS ROMERO, OAX",14/09/2022,22:59:06,revisado,9,septiembre
08/03/1998,15:45:14,4.6,17.91,-103.49,76,"102 km al SUROESTE de COALCOMAN, MICH",08/03/1998,21:45:14,revisado,3,marzo
22/10/2007,20:37:02,4.8,19.57,-108.39,5,"350 km al SUROESTE de PUERTO VALLARTA, JAL",23/10/2007,01:37:02,revisado,10,octubre
17/11/2022,00:59:23,3.4,18.1343,-103.358,15.8,"74 km al SUROESTE de COALCOMAN, MICH",17/11/2022,06:59:23,revisado,11,noviembre
14/07/2023,04:00:41,4.3,14.8445,-94.1258,16.1,"135 km al SUROESTE de PIJIJIAPAN, CHIS",14/07/2023,10:00:41,revisado,7,julio
26/01/2019,07:38:01,3.7,18.3413,-101.151,54.4,"41 km al SUROESTE de HUETAMO, MICH",26/01/2019,13:38:01,revisado,1,enero
12/05/2024,21:46:26,3.8,32.49,-115.11,8.1,"22 km al NORTE de GPE VICTORIA(KM.43), BC ",13/05/2024,03:46:26,verificado,5,mayo
13/03/2024,05:55:05,3.8,15.2792,-94.7417,17.1,"111 km al SURESTE de SALINA CRUZ, OAX",13/03/2024,11:55:05,revisado,3,marzo
26/02/2020,10:00:55,3.5,15.6708,-93.2192,5.8,"2 km al SUROESTE de PIJIJIAPAN, CHIS",26/02/2020,16:00:55,revisado,2,febrero
27/08/2021,09:07:37,3.6,15.174,-93.1497,104.4,"41 km al SUROESTE de MAPASTEPEC, CHIS",27/08/2021,14:07:37,revisado,8,agosto
31/01/2013,19:58:32,3.5,16.2973,-98.2038,13.7,"17 km al SUROESTE de PINOTEPA NACIONAL, OAX",01/02/2013,01:58:32,revisado,1,enero
28/01/2014,10:54:26,3.4,16.2668,-98.0863,24.6,"9 km al SUROESTE de PINOTEPA NACIONAL, OAX",28/01/2014,16:54:26,revisado,1,enero
30/06/2013,03:08:37,3.6,16.0453,-97.04,39.9,"20 km al NORTE de PUERTO ESCONDIDO, OAX",30/06/2013,08:08:37,revisado,6,junio
23/08/2015,19:25:32,3.5,18.1565,-103.506,15.2,"78 km al SUROESTE de COALCOMAN, MICH",24/08/2015,00:25:32,revisado,8,agosto
28/09/2024,10:36:12,3.5,15.54,-93.81,76,"61 km al SUR de TONALA, CHIS ",28/09/2024,16:36:12,verificado,9,septiembre
29/04/2013,11:26:02,4.3,16.8582,-94.0563,171.3,"40 km al NOROESTE de CINTALAPA, CHIS",29/04/2013,16:26:02,revisado,4,abril
30/12/2018,12:30:23,4,15.471,-94.8738,16.7,"86 km al SURESTE de SALINA CRUZ, OAX",30/12/2018,18:30:23,revisado,12,diciembre
08/07/2004,10:19:32,3.8,16.69,-95.06,102,"15 km al NORESTE de CD IXTEPEC, OAX",08/07/2004,15:19:32,revisado,7,julio
05/01/2018,11:12:05,3.6,16.3913,-95.4127,84.4,"20 km al NOROESTE de TEHUANTEPEC, OAX",05/01/2018,17:12:05,revisado,1,enero
19/09/2020,04:37:34,3.7,15.9263,-97.7875,29.4,"39 km al OESTE de RIO GRANDE, OAX",19/09/2020,09:37:34,revisado,9,septiembre
15/04/2021,10:03:14,3.3,17.0563,-99.5383,41.2,"33 km al NOROESTE de SAN MARCOS, GRO",15/04/2021,15:03:14,revisado,4,abril
16/11/2020,09:06:06,3.5,16.029,-95.2037,10,"17 km al SUR de SALINA CRUZ, OAX",16/11/2020,15:06:06,revisado,11,noviembre
30/03/1989,01:48:16,3.2,16.87,-99.92,26,"2 km al OESTE de ACAPULCO, GRO",30/03/1989,07:48:16,revisado,3,marzo
07/07/2015,06:20:07,4,27.2133,-111.456,16.7,"81 km al ESTE de SANTA ROSALIA, BCS",07/07/2015,11:20:07,revisado,7,julio
13/12/2020,03:52:16,3.9,16.771,-93.842,145.5,"15 km al NOROESTE de CINTALAPA, CHIS",13/12/2020,09:52:16,revisado,12,diciembre
04/09/2019,12:15:03,3.7,14.6872,-93.4813,15,"105 km al SUROESTE de MAPASTEPEC, CHIS",04/09/2019,17:15:03,revisado,9,septiembre
25/03/2018,06:13:14,3.8,15.0152,-94.2803,9.4,"131 km al SUROESTE de TONALA, CHIS",25/03/2018,12:13:14,revisado,3,marzo
17/10/2022,11:54:04,3.4,18.2915,-103.16,5,"54 km al SUR de COALCOMAN, MICH",17/10/2022,16:54:04,revisado,10,octubre
03/12/2010,05:22:58,4.1,17.88,-97.66,64,"15 km al NORESTE de H HUAJUAPAN DE LEON, OAX",03/12/2010,11:22:58,revisado,12,diciembre
31/12/2023,08:05:20,3.9,14.9353,-93.9927,14.5,"118 km al SUROESTE de PIJIJIAPAN, CHIS",31/12/2023,14:05:20,revisado,12,diciembre
13/03/2021,12:31:32,3.9,15.3313,-94.8067,16.1,"103 km al SURESTE de SALINA CRUZ, OAX",13/03/2021,18:31:32,revisado,3,marzo
09/12/2023,04:07:18,3.6,15.7112,-94.0137,74.8,"50 km al SUROESTE de TONALA, CHIS",09/12/2023,10:07:18,revisado,12,diciembre
21/06/2024,22:19:11,3.7,20.67,-99.45,5,"10 km al SUROESTE de ZIMAPAN, HGO ",22/06/2024,04:19:11,verificado,6,junio
14/07/2020,11:16:00,3.8,17.3117,-101.538,10,"37 km al SUR de ZIHUATANEJO, GRO",14/07/2020,16:16:00,revisado,7,julio
27/09/2023,17:51:47,3.1,16.7367,-99.3092,18.5,"11 km al SURESTE de SAN MARCOS, GRO",27/09/2023,23:51:47,revisado,9,septiembre
15/05/1993,07:00:30,3.7,16.85,-99.65,31,"26 km al ESTE de ACAPULCO, GRO",15/05/1993,13:00:30,revisado,5,mayo
21/11/2018,14:30:35,3.4,15.9812,-97.7157,13.2,"30 km al OESTE de RIO GRANDE, OAX",21/11/2018,20:30:35,revisado,11,noviembre
11/10/2007,22:32:25,4.5,18.08,-99.85,47,"32 km al SUR de TELOLOAPAN, GRO",12/10/2007,03:32:25,revisado,10,octubre
22/10/2021,18:00:18,3.2,30.9105,-114.502,17.5,"34 km al SURESTE de SAN FELIPE, BC",22/10/2021,23:00:18,revisado,10,octubre
28/08/2024,03:54:31,2.7,16.63,-98.87,36.3,"50 km al OESTE de OMETEPEC, GRO ",28/08/2024,09:54:31,verificado,8,agosto
18/01/2023,08:51:39,3.8,30.0348,-113.911,10,"141 km al SURESTE de SAN FELIPE, BC",18/01/2023,14:51:39,revisado,1,enero
06/08/2022,20:24:43,3.7,15.2533,-94.6728,13.2,"117 km al SURESTE de SALINA CRUZ, OAX",07/08/2022,01:24:43,revisado,8,agosto
22/08/2024,06:31:45,3.4,17.14,-100.06,45.7,"15 km al NORTE de COYUCA DE BENITEZ, GRO ",22/08/2024,12:31:45,verificado,8,agosto
18/07/2023,05:56:30,3.9,30.769,-116.3,10,"30 km al OESTE de VICENTE GUERRERO, BC",18/07/2023,11:56:30,revisado,7,julio
29/12/2018,07:30:03,3.6,16.3192,-98.206,21.6,"17 km al OESTE de PINOTEPA NACIONAL, OAX",29/12/2018,13:30:03,revisado,12,diciembre
14/02/2021,08:06:46,3.9,15.5335,-94.8612,16.5,"80 km al SURESTE de SALINA CRUZ, OAX",14/02/2021,14:06:46,revisado,2,febrero
25/11/2020,09:38:15,3.6,17.4933,-94.9037,18.1,"43 km al SUR de SAYULA DE ALEMAN, VER",25/11/2020,15:38:15,revisado,11,noviembre
17/12/2020,21:51:05,3.7,15.4483,-94.7853,20,"92 km al SURESTE de SALINA CRUZ, OAX",18/12/2020,03:51:05,revisado,12,diciembre
10/09/2018,15:31:27,3.8,18.1853,-100.966,65.9,"37 km al SUROESTE de CD ALTAMIRANO, GRO",10/09/2018,20:31:27,revisado,9,septiembre
28/12/2020,08:44:50,4.1,15.39,-96.8617,16.1,"57 km al SURESTE de PUERTO ESCONDIDO, OAX",28/12/2020,14:44:50,revisado,12,diciembre
18/10/2021,06:21:51,3.2,16.5078,-99.0822,10.6,"46 km al SURESTE de SAN MARCOS, GRO",18/10/2021,11:21:51,revisado,10,octubre
17/06/2018,03:37:02,3.5,16.5742,-95.1343,52.5,"4 km al NOROESTE de CD IXTEPEC, OAX",17/06/2018,08:37:02,revisado,6,junio
14/04/2020,19:08:15,3.3,19.248,-104.129,11.6,"29 km al NORESTE de MANZANILLO, COL",15/04/2020,00:08:15,revisado,4,abril
27/02/2018,04:00:51,2.9,16.2328,-98.1988,10,"20 km al SUROESTE de PINOTEPA NACIONAL, OAX",27/02/2018,10:00:51,revisado,2,febrero
17/12/2024,02:59:29,1.6,23.024,-109.752,9.1,"6 km al SUROESTE de SAN JOSE DEL CABO, BCS ",17/12/2024,08:59:29,verificado,12,diciembre
21/11/2018,20:45:46,3.7,18.5657,-102.263,62.3,"54 km al SUROESTE de NUEVA ITALIA, MICH",22/11/2018,02:45:46,revisado,11,noviembre
23/03/2024,13:34:01,3.7,17.2888,-101.657,2.6,"41 km al SUROESTE de ZIHUATANEJO, GRO",23/03/2024,19:34:01,revisado,3,marzo
07/10/2022,22:41:02,3.4,16.2133,-97.8572,10.7,"25 km al SURESTE de PINOTEPA NACIONAL, OAX",08/10/2022,03:41:02,revisado,10,octubre
12/01/2024,10:32:25,3.5,18.111,-103.386,15.6,"77 km al SUROESTE de COALCOMAN, MICH",12/01/2024,16:32:25,revisado,1,enero
02/04/2023,10:46:13,3.7,14.977,-94.4465,14.4,"143 km al SUROESTE de TONALA, CHIS",02/04/2023,16:46:13,revisado,4,abril
17/05/2019,08:54:07,3.1,16.1708,-97.576,12,"23 km al NOROESTE de RIO GRANDE, OAX",17/05/2019,13:54:07,revisado,5,mayo
31/10/2024,05:49:04,2,23.004,-109.756,10.6,"8 km al SUROESTE de SAN JOSE DEL CABO, BCS ",31/10/2024,11:49:04,verificado,10,octubre
01/01/2018,10:25:52,3.6,16.0558,-95.702,28.1,"56 km al OESTE de SALINA CRUZ, OAX",01/01/2018,16:25:52,revisado,1,enero
27/09/2023,06:41:40,4,15.7145,-96.3855,26,"9 km al SURESTE de S PEDRO POCHUTLA, OAX",27/09/2023,12:41:40,revisado,9,septiembre
05/03/1991,04:29:29,3.4,32.42,-117.2,10,"16 km al NOROESTE de PLAYAS DE ROSARITO, BC",05/03/1991,10:29:29,revisado,3,marzo
23/07/2020,05:27:42,3.8,15.8695,-95.1493,14.9,"35 km al SUR de SALINA CRUZ, OAX",23/07/2020,10:27:42,revisado,7,julio
19/11/2023,05:50:36,3.7,13.9942,-93.1248,17.7,"129 km al SUROESTE de CD HIDALGO, CHIS",19/11/2023,11:50:36,revisado,11,noviembre
04/03/2018,00:08:23,3.4,16.2477,-98.081,19.9,"11 km al SUROESTE de PINOTEPA NACIONAL, OAX",04/03/2018,06:08:23,revisado,3,marzo
18/12/2015,10:43:50,3.2,15.2177,-94.02,16.1,"100 km al SUROESTE de TONALA, CHIS",18/12/2015,16:43:50,revisado,12,diciembre
07/03/2023,19:58:46,3.3,17.2167,-95.1962,122.3,"41 km al NOROESTE de MATIAS ROMERO, OAX",08/03/2023,01:58:46,revisado,3,marzo
10/09/2017,05:44:41,3.9,15.1745,-94.6117,49.9,"128 km al SURESTE de SALINA CRUZ, OAX",10/09/2017,10:44:41,revisado,9,septiembre
23/03/2021,18:21:50,3.2,16.0405,-98.3685,5,"47 km al SUROESTE de PINOTEPA NACIONAL, OAX",24/03/2021,00:21:50,revisado,3,marzo
17/02/2020,04:15:18,3.5,16.2257,-94.7555,3.9,"29 km al SURESTE de UNION HIDALGO, OAX",17/02/2020,10:15:18,revisado,2,febrero
01/04/2019,23:39:00,3.9,14.5255,-93.7012,10,"134 km al SUROESTE de MAPASTEPEC, CHIS",02/04/2019,05:39:00,revisado,4,abril
19/10/2024,12:27:16,1.1,23.012,-109.7,5.9,"5 km al SUR de SAN JOSE DEL CABO, BCS ",19/10/2024,18:27:16,verificado,10,octubre
08/02/2024,18:50:48,3.4,16.767,-95.021,5.5,"12 km al SUR de MATIAS ROMERO, OAX",09/02/2024,00:50:48,revisado,2,febrero
09/11/2017,11:26:38,3.8,17.1708,-99.6508,42,"42 km al NORESTE de ACAPULCO, GRO",09/11/2017,17:26:38,revisado,11,noviembre
23/01/1975,06:30:16,4.3,32.93,-115.48,10,"30 km al NORTE de MEXICALI, BC",23/01/1975,12:30:16,revisado,1,enero
19/01/2024,02:08:26,4,15.3815,-94.7665,17,"100 km al SURESTE de SALINA CRUZ, OAX",19/01/2024,08:08:26,revisado,1,enero
18/12/2009,03:09:10,4,16.43,-99.59,12,"46 km al SUROESTE de SAN MARCOS, GRO",18/12/2009,09:09:10,revisado,12,diciembre
10/05/2024,07:22:29,3.8,14.66,-93.95,16.1,"138 km al SUROESTE de PIJIJIAPAN, CHIS ",10/05/2024,13:22:29,verificado,5,mayo
13/03/2022,19:08:07,4.2,30.0367,-113.716,9.7,"143 km al SUR de PUERTO PEÑASCO, SON",14/03/2022,01:08:07,revisado,3,marzo
13/12/2016,23:05:47,3.2,16.809,-99.7393,6,"18 km al SURESTE de ACAPULCO, GRO",14/12/2016,05:05:47,revisado,12,diciembre
06/11/2024,03:45:09,3.7,19.051,-106.472,5,"202 km al OESTE de CIHUATLAN, JAL ",06/11/2024,09:45:09,verificado,11,noviembre
01/12/2019,03:07:39,3.6,18.1248,-100.723,54.1,"27 km al SUR de CD ALTAMIRANO, GRO",01/12/2019,09:07:39,revisado,12,diciembre
06/11/2018,16:03:52,3.1,16.2917,-98.311,8.3,"28 km al OESTE de PINOTEPA NACIONAL, OAX",06/11/2018,22:03:52,revisado,11,noviembre
14/04/2007,02:49:31,3.6,17.19,-100.44,41,"2 km al SUROESTE de ATOYAC DE ALVAREZ, GRO",14/04/2007,07:49:31,revisado,4,abril
09/09/2017,00:18:39,4,15.6102,-94.8415,11,"74 km al SURESTE de SALINA CRUZ, OAX",09/09/2017,05:18:39,revisado,9,septiembre
27/10/2017,10:27:20,3.5,16.4487,-94.984,82.2,"4 km al NORESTE de JUCHITAN DE ZARAGOZA, OAX",27/10/2017,15:27:20,revisado,10,octubre
02/10/2012,08:26:33,3.7,16.3355,-98.3782,5,"35 km al OESTE de PINOTEPA NACIONAL, OAX",02/10/2012,13:26:33,revisado,10,octubre
10/04/2020,23:13:46,3.3,18.017,-98.5958,53.2,"31 km al SUR de CHIAUTLA DE TAPIA, PUE",11/04/2020,04:13:46,revisado,4,abril
26/09/2018,23:19:41,3.8,16.6583,-93.5243,162.1,"20 km al SUROESTE de OCOZOCOAUTLA, CHIS",27/09/2018,04:19:41,revisado,9,septiembre
05/06/2012,12:09:53,3.5,17.1238,-100.311,22.2,"16 km al SURESTE de ATOYAC DE ALVAREZ, GRO",05/06/2012,17:09:53,revisado,6,junio
06/06/2024,02:46:25,3.4,31.39,-115.51,10.1,"76 km al NOROESTE de SAN FELIPE, BC ",06/06/2024,08:46:25,verificado,6,junio
28/12/2019,10:24:30,3.5,16.581,-98.478,4.9,"14 km al SUROESTE de OMETEPEC, GRO",28/12/2019,16:24:30,revisado,12,diciembre
26/05/2020,07:26:43,3.2,16.3545,-97.8197,5,"25 km al ESTE de PINOTEPA NACIONAL, OAX",26/05/2020,12:26:43,revisado,5,mayo
24/07/2019,07:54:18,3.6,17.1315,-100.447,33.3,"9 km al SUR de ATOYAC DE ALVAREZ, GRO",24/07/2019,12:54:18,revisado,7,julio
